"Query","GB_ID","taxid","superkingdom","phylum","class","order","family","genus","species","id"
"ESV_004328","HM427959",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","MF920530",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428455",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428478",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KJ383781",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","JF846747",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428473",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","MG465296",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428454",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428443",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428481",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM426785",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KM551805",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KM548370",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428451",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM426786",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HQ985643",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428456",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428438",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KM541639",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KM552416",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428453",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","GU694559",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428441",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428450",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428460",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KJ391521",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","JF846766",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428524",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HM428522",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","KM541783",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",100
"ESV_004328","HQ960036",831433,"Eukaryota","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. BOLD:AAA2634",100
"ESV_004329","HQ970614",1496446,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Catocala","Catocala minuta",100
"ESV_004329","HQ970613",1496446,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Catocala","Catocala minuta",100
"ESV_004329","KJ379530",1496446,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Catocala","Catocala minuta",100
"ESV_004330","KT619368",1677498,"Eukaryota","Arthropoda","Insecta","Diptera","Tipulidae","Nephrotoma","Nephrotoma sp. BOLD:ABX6186",100
"ESV_004330","HM416353",312238,"Eukaryota","Arthropoda","Insecta","Diptera","Tipulidae","Nephrotoma","Nephrotoma ferruginea",100
"ESV_004331","JN887052",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","DQ648206",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412096",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","AB838647",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","AB740248",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JN887053",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JN887050",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412090",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC096176",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC050932",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412094",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412095",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC096172",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC096174",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412093",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC462356",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JF412092",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","JN887051",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC096175",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","AB740250",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004331","LC050933",586675,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus nipponensis",94.3
"ESV_004332","KR667937",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR775501",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR654846",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR685562",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KT100639",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR425786",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR661043",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KT101616",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KT110674",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KR771566",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","KT100987",1887136,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD-2016",99.4
"ESV_004332","MG143605",2399098,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BIOUG10594-H02",99.4
"ESV_004332","MG142051",2399060,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BIOUG07669-F09",99.4
"ESV_004332","KM990403",1677655,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD:AAC0593",99.4
"ESV_004332","KC502197",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502175",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502168",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502191",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502176",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502174",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","KC502177",1304451,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAC0593",99.4
"ESV_004332","MG138925",2399003,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BIOUG11415-D08",99.4
"ESV_004332","MG180726",2398993,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. CHU06-COL-380",99.4
"ESV_004332","KM988283",1728844,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. CNEIG131-12",99.4
"ESV_004333","KC975877",1385024,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pristiphora","Pristiphora subbifida",100
"ESV_004333","JN289028",1385024,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pristiphora","Pristiphora subbifida",100
"ESV_004334","KR410001",1830881,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Pamphiliidae","Acantholyda","Acantholyda sp. BOLD:ACC3355",90.4
"ESV_002658","KY231098",2041937,"Eukaryota","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","Desoria","Desoria violacea",78.3
"ESV_002658","KP006540",1654707,"Eukaryota","Arthropoda","Ostracoda","Podocopida","Cyprididae","Bennelongia","Bennelongia tirigie",78.3
"ESV_002658","GQ914311",97517,"Eukaryota","Arthropoda","Ostracoda","Podocopida","Cyprididae","Eucypris","Eucypris virens",78.3
"ESV_004335","HQ105580",881544,"Eukaryota","Arthropoda","Insecta","Hemiptera","Corixidae","Corisella","Corisella tarsalis",94.9
"ESV_004336","JQ662279",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","MG375967",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","JQ661901",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","HM399120",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","HM399121",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","HM399122",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","JQ663184",603503,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis fluctuans",100
"ESV_004336","KR141294",1724399,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis sp. BOLD:AAD5425",100
"ESV_004336","KT707290",1724399,"Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Callibaetis","Callibaetis sp. BOLD:AAD5425",100
"ESV_002709","JF879211",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JN298385",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878352",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878604",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878723",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878808",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878780",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","KR651637",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878773",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","KR681837",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878700",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878430",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878791",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878441",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878642",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF877303",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878704",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878800",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878662",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878794",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878645",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF879304",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878663",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878774",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878432",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878433",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878354",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878435",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878665",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878353",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878644",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878664",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878429",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878431",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JN298396",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878467",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","KR670979",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","KR664629",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878355",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878633",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF879240",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","KR663952",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93.6
"ESV_002709","JF878434",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93
"ESV_002709","JF878605",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",93
"ESV_004337","DQ792589",397411,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","Choristoneura retiniana",100
"ESV_004337","HM223217",397411,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","Choristoneura retiniana",100
"ESV_004337","KM541666",27541,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","Choristoneura occidentalis",100
"ESV_004337","MG948541",27541,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","Choristoneura occidentalis",100
"ESV_004337","DQ792585",27541,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Tortricidae","Choristoneura","Choristoneura occidentalis",100
