TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_097985,Eukaryota,Arthropoda,Insecta,Coleoptera,Cephaloidae,Cephaloon,Cephaloon sp. BBCCM018-10,JF887376,97.5
ArthCOI,ESV_097985,Eukaryota,Arthropoda,Insecta,Coleoptera,Cephaloidae,Cephaloon,Cephaloon sp. BBCCM014-10,JF887372,98.1
ArthCOI,ESV_097985,Eukaryota,Arthropoda,Insecta,Coleoptera,Cephaloidae,Cephaloon,Cephaloon sp. BBCCM012-10,JF887370,97.5
ArthCOI,ESV_097985,Eukaryota,Arthropoda,Insecta,Coleoptera,Cephaloidae,Cephaloon,Cephaloon sp. BBCCM010-10,JF887368,97.5
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,91.8
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,91.8
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,91.8
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,91.8
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,91.8
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,92.4
ArthCOI,ESV_097984,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,91.8
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,97.5
ArthCOI,ESV_097983,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,97.5
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,93
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,92.4
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma floridanum,KF850144,93
ArthCOI,ESV_097982,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma floridanum,KF850136,92.4
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,93.6
ArthCOI,ESV_097981,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,93.6
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,95.5
ArthCOI,ESV_097980,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,95.5
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,96.8
ArthCOI,ESV_097979,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia fausta,MW352858,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG21958-E04,MG360488,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG22031-D04,MG359017,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG21902-G09,MG358327,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG22031-C12,MG357728,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG22008-F06,MG357121,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BOLD:AAA7455,KR452046,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia decolor,KM554930,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KM554722,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KM546425,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia decolor,KM542010,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KJ394118,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KJ392801,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia decolor,KJ389444,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia paleacea,GU654998,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia decolor,GU094515,96.2
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia mephisto,GU093858,96.8
ArthCOI,ESV_097910,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia mephisto,GU093855,96.2
ArthCOI,ESV_097909,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Cinara,Cinara apini,KF649403,100
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,97.5
ArthCOI,ESV_097903,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22184-E04,MF907230,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22444-C03,MF906707,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22442-E02,MF906651,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BIOUG22182-F10,MF902116,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR878229,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD-2016,KR791822,97.5
ArthCOI,ESV_097341,Eukaryota,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Copidosoma,Copidosoma sp. BOLD:ACI5469,KR403159,97.5
ArthCOI,ESV_097288,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudosciaphila,Pseudosciaphila duplex,KM544051,99.4
ArthCOI,ESV_097288,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pseudosciaphila,Pseudosciaphila branderiana,JN275008,98.7
ArthCOI,ESV_097200,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,MG042813,100
ArthCOI,ESV_097200,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KU875803,100
ArthCOI,ESV_097200,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,KM830407,100
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,OM313710,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Homaspis,Homaspis slossonae,MN343910,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MG349281,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MG348978,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MG347504,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MG347437,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MG343861,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MF903787,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,MF899194,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma sp. PK01,KY835372,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma sp. BOLD-2016,KR892464,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,KR891412,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma sp. BOLD-2016,KR882372,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BOLD-2016,KR874694,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BOLD-2016,KR806644,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona auriculator,KR422123,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,KR419697,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BOLD:ACN4238,KR418584,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BOLD:AAC9242,KR417868,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona diversa,KR414346,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,,,,KM996284,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Lathrostizus,Lathrostizus sp. BBHYI527-10,JN292527,94.3
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHYE243-10,HQ552276,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHYE242-10,HQ552275,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHYE241-10,HQ552274,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHEC315-09,HM414054,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHEC296-09,HM414040,94.9
ArthCOI,ESV_097087,Eukaryota,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona sp. BBHEC292-09,HM414037,94.9
ArthCOI,ESV_097058,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flavipes,KM837037,100
ArthCOI,ESV_097058,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683361,100
ArthCOI,ESV_097058,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina flaviceps,GU682659,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia fausta,MW352858,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG21958-E04,MG360488,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG22031-D04,MG359017,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG21902-G09,MG358327,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia sp. BIOUG22008-F06,MG357121,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KM554722,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia infumata,KM546425,100
ArthCOI,ESV_097017,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Enargia,Enargia mephisto,GU093858,100
ArthCOI,ESV_096983,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Syngrapha,Syngrapha angulidens,KC846739,100
ArthCOI,ESV_097978,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,Cheilosia,Cheilosia yukonensis,KU874584,100
ArthCOI,ESV_097978,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,Cheilosia,Cheilosia sp. n. BOLD:AAC8001,KM934103,100
ArthCOI,ESV_097977,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MG046452,97.5
ArthCOI,ESV_097977,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MG045673,97.5
ArthCOI,ESV_097977,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MF812215,98.1
ArthCOI,ESV_097977,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus alascensis,KF368657,97.5
ArthCOI,ESV_097977,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus alascensis,JN309677,98.1
ArthCOI,ESV_097976,Eukaryota,Arthropoda,Arachnida,Araneae,Dictynidae,Dictyna,Dictyna brevitarsa,MF817009,98.1
ArthCOI,ESV_097976,Eukaryota,Arthropoda,Arachnida,Araneae,Dictynidae,Dictyna,Dictyna brevitarsa,KM837782,98.1
ArthCOI,ESV_097976,Eukaryota,Arthropoda,Arachnida,Araneae,Dictynidae,Dictyna,Dictyna brevitarsa,JF885833,97.5
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes cristatus,MG046511,98.7
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes cristatus,KP645843,98.7
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes cristatus,KF368689,98.7
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes cristatus,KF368684,98.7
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes tacoma,KC502721,99.4
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes subarcticus,GU684664,99.4
ArthCOI,ESV_097975,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes cristatus,GU679863,99.4
ArthCOI,ESV_097974,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MG046452,98.7
ArthCOI,ESV_097974,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MG045673,98.7
ArthCOI,ESV_097974,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Rhysodromus,Rhysodromus alascensis,MF812215,99.4
ArthCOI,ESV_097974,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus alascensis,KF368657,98.7
ArthCOI,ESV_097974,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus alascensis,JN309677,99.4
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia lamae,MF922988,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tesagrotis,Tesagrotis piscipellis,MF922297,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa campestris,MF922068,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa bicollaris,MF922023,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa idahoensis,MF921760,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tesagrotis,Tesagrotis corrodera,MF921288,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa lewisi,MF920793,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tesagrotis,Tesagrotis atrifrons,MF920528,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Rhypagla,Rhypagla lacernaria,KY370748,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Eudonia,Eudonia angustea,KX042749,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa clausa,KJ385198,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa castanea,KJ382071,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa redimicula,KJ381769,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia immaculata,KJ374977,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma siskiyouana,KC430482,98.1
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Cliniodes,Cliniodes opalalis,JQ571855,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Hyalorista,Hyalorista sp. BioLep78,JQ553746,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Trogogonia,Trogogonia abrupta,JQ549747,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Eois,Eois intacta,JQ424396,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,JN304511,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina bobana,JF852609,98.1
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF844121,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ959983,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Achaea,Achaea eusciasta,HQ950335,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Stenopaltis,Stenopaltis sp. ANIC1,HQ921674,98.1
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,HQ572749,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,,,HM893314,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Mecodina,Mecodina praecipua,HM877089,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Thalassodes,Thalassodes linguissita,GU662747,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Thalassodes,Thalassodes linguissita,GU662702,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,GU651724,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Bardaxima,Bardaxima sp. persesDHJ03,GU337141,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bertholdia,Bertholdia albipuncta,GU335344,97.5
ArthCOI,ESV_097973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bertholdia,Bertholdia albipuncta,GU147041,97.5
